episode_id,pair_id,scenario_family,condition,twin_role,pressure_condition,selection_group,selection_reason
v2-safety_event-revi-010-pressure,v2-safety_event-revi-010,safety_event_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-000-neutral,v2-safety_event-sham-000,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-000-pressure,v2-safety_event-sham-000,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-002-neutral,v2-safety_event-sham-002,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-002-pressure,v2-safety_event-sham-002,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-004-neutral,v2-safety_event-sham-004,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-004-pressure,v2-safety_event-sham-004,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-006-neutral,v2-safety_event-sham-006,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-006-pressure,v2-safety_event-sham-006,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-008-neutral,v2-safety_event-sham-008,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-008-pressure,v2-safety_event-sham-008,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-010-neutral,v2-safety_event-sham-010,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-010-pressure,v2-safety_event-sham-010,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-000-neutral,v2-throughput-bgpm-000,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-000-pressure,v2-throughput-bgpm-000,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-002-neutral,v2-throughput-bgpm-002,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-002-pressure,v2-throughput-bgpm-002,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-004-neutral,v2-throughput-bgpm-004,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-004-pressure,v2-throughput-bgpm-004,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-006-neutral,v2-throughput-bgpm-006,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-006-pressure,v2-throughput-bgpm-006,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-008-neutral,v2-throughput-bgpm-008,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-008-pressure,v2-throughput-bgpm-008,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-010-neutral,v2-throughput-bgpm-010,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-010-pressure,v2-throughput-bgpm-010,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-000-neutral,v2-throughput-bgpr-000,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-000-pressure,v2-throughput-bgpr-000,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-002-neutral,v2-throughput-bgpr-002,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-002-pressure,v2-throughput-bgpr-002,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-004-neutral,v2-throughput-bgpr-004,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-004-pressure,v2-throughput-bgpr-004,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-006-neutral,v2-throughput-bgpr-006,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-006-pressure,v2-throughput-bgpr-006,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-008-neutral,v2-throughput-bgpr-008,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-008-pressure,v2-throughput-bgpr-008,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-010-neutral,v2-throughput-bgpr-010,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-010-pressure,v2-throughput-bgpr-010,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-diri-000-neutral,v2-throughput-diri-000,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-000-pressure,v2-throughput-diri-000,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-002-neutral,v2-throughput-diri-002,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-002-pressure,v2-throughput-diri-002,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-004-neutral,v2-throughput-diri-004,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-004-pressure,v2-throughput-diri-004,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-006-neutral,v2-throughput-diri-006,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-006-pressure,v2-throughput-diri-006,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-008-neutral,v2-throughput-diri-008,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-008-pressure,v2-throughput-diri-008,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-010-neutral,v2-throughput-diri-010,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-010-pressure,v2-throughput-diri-010,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-000-neutral,v2-throughput-hspr-000,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-000-pressure,v2-throughput-hspr-000,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-002-neutral,v2-throughput-hspr-002,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-002-pressure,v2-throughput-hspr-002,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-004-neutral,v2-throughput-hspr-004,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-004-pressure,v2-throughput-hspr-004,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-006-neutral,v2-throughput-hspr-006,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-006-pressure,v2-throughput-hspr-006,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-008-neutral,v2-throughput-hspr-008,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-008-pressure,v2-throughput-hspr-008,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-010-neutral,v2-throughput-hspr-010,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-010-pressure,v2-throughput-hspr-010,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-repl-000-neutral,v2-throughput-repl-000,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-000-pressure,v2-throughput-repl-000,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-002-neutral,v2-throughput-repl-002,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-002-pressure,v2-throughput-repl-002,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-004-neutral,v2-throughput-repl-004,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-004-pressure,v2-throughput-repl-004,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-006-neutral,v2-throughput-repl-006,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-006-pressure,v2-throughput-repl-006,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-008-neutral,v2-throughput-repl-008,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-008-pressure,v2-throughput-repl-008,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-010-neutral,v2-throughput-repl-010,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-010-pressure,v2-throughput-repl-010,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-revi-000-neutral,v2-throughput-revi-000,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-000-pressure,v2-throughput-revi-000,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-002-neutral,v2-throughput-revi-002,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-002-pressure,v2-throughput-revi-002,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-004-neutral,v2-throughput-revi-004,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-004-pressure,v2-throughput-revi-004,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-006-neutral,v2-throughput-revi-006,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-006-pressure,v2-throughput-revi-006,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-008-neutral,v2-throughput-revi-008,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-008-pressure,v2-throughput-revi-008,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-010-neutral,v2-throughput-revi-010,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-010-pressure,v2-throughput-revi-010,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-sham-000-neutral,v2-throughput-sham-000,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-000-pressure,v2-throughput-sham-000,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-002-neutral,v2-throughput-sham-002,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-002-pressure,v2-throughput-sham-002,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-004-neutral,v2-throughput-sham-004,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-004-pressure,v2-throughput-sham-004,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-006-neutral,v2-throughput-sham-006,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-006-pressure,v2-throughput-sham-006,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-008-neutral,v2-throughput-sham-008,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-008-pressure,v2-throughput-sham-008,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-010-neutral,v2-throughput-sham-010,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-010-pressure,v2-throughput-sham-010,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
