episode_id,pair_id,scenario_family,condition,twin_role,pressure_condition,selection_group,selection_reason
v2-safety_event-revi-011-pressure,v2-safety_event-revi-011,safety_event_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-001-neutral,v2-safety_event-sham-001,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-001-pressure,v2-safety_event-sham-001,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-003-neutral,v2-safety_event-sham-003,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-003-pressure,v2-safety_event-sham-003,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-005-neutral,v2-safety_event-sham-005,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-005-pressure,v2-safety_event-sham-005,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-007-neutral,v2-safety_event-sham-007,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-007-pressure,v2-safety_event-sham-007,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-009-neutral,v2-safety_event-sham-009,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-009-pressure,v2-safety_event-sham-009,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-011-neutral,v2-safety_event-sham-011,safety_event_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-safety_event-sham-011-pressure,v2-safety_event-sham-011,safety_event_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-001-neutral,v2-throughput-bgpm-001,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-001-pressure,v2-throughput-bgpm-001,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-003-neutral,v2-throughput-bgpm-003,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-003-pressure,v2-throughput-bgpm-003,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-005-neutral,v2-throughput-bgpm-005,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-005-pressure,v2-throughput-bgpm-005,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-007-neutral,v2-throughput-bgpm-007,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-007-pressure,v2-throughput-bgpm-007,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-009-neutral,v2-throughput-bgpm-009,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-009-pressure,v2-throughput-bgpm-009,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-011-neutral,v2-throughput-bgpm-011,throughput_pressure,neutral,neutral,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpm-011-pressure,v2-throughput-bgpm-011,throughput_pressure,background_pressure_minimal,pressure,background_pressure_minimal,background_pressure_minimal,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-001-neutral,v2-throughput-bgpr-001,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-001-pressure,v2-throughput-bgpr-001,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-003-neutral,v2-throughput-bgpr-003,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-003-pressure,v2-throughput-bgpr-003,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-005-neutral,v2-throughput-bgpr-005,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-005-pressure,v2-throughput-bgpr-005,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-007-neutral,v2-throughput-bgpr-007,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-007-pressure,v2-throughput-bgpr-007,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-009-neutral,v2-throughput-bgpr-009,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-009-pressure,v2-throughput-bgpr-009,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-011-neutral,v2-throughput-bgpr-011,throughput_pressure,neutral,neutral,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-bgpr-011-pressure,v2-throughput-bgpr-011,throughput_pressure,background_pressure,pressure,background_pressure,background_pressure,full_run_all_pairs_authoritative_v2
v2-throughput-diri-001-neutral,v2-throughput-diri-001,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-001-pressure,v2-throughput-diri-001,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-003-neutral,v2-throughput-diri-003,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-003-pressure,v2-throughput-diri-003,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-005-neutral,v2-throughput-diri-005,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-005-pressure,v2-throughput-diri-005,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-007-neutral,v2-throughput-diri-007,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-007-pressure,v2-throughput-diri-007,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-009-neutral,v2-throughput-diri-009,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-009-pressure,v2-throughput-diri-009,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-011-neutral,v2-throughput-diri-011,throughput_pressure,neutral,neutral,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-diri-011-pressure,v2-throughput-diri-011,throughput_pressure,direct_incentive,pressure,direct_incentive,direct_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-001-neutral,v2-throughput-hspr-001,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-001-pressure,v2-throughput-hspr-001,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-003-neutral,v2-throughput-hspr-003,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-003-pressure,v2-throughput-hspr-003,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-005-neutral,v2-throughput-hspr-005,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-005-pressure,v2-throughput-hspr-005,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-007-neutral,v2-throughput-hspr-007,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-007-pressure,v2-throughput-hspr-007,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-009-neutral,v2-throughput-hspr-009,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-009-pressure,v2-throughput-hspr-009,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-011-neutral,v2-throughput-hspr-011,throughput_pressure,neutral,neutral,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-hspr-011-pressure,v2-throughput-hspr-011,throughput_pressure,honesty_system_prompt,pressure,honesty_system_prompt,honesty_system_prompt,full_run_all_pairs_authoritative_v2
v2-throughput-repl-001-neutral,v2-throughput-repl-001,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-001-pressure,v2-throughput-repl-001,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-003-neutral,v2-throughput-repl-003,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-003-pressure,v2-throughput-repl-003,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-005-neutral,v2-throughput-repl-005,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-005-pressure,v2-throughput-repl-005,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-007-neutral,v2-throughput-repl-007,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-007-pressure,v2-throughput-repl-007,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-009-neutral,v2-throughput-repl-009,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-009-pressure,v2-throughput-repl-009,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-011-neutral,v2-throughput-repl-011,throughput_pressure,neutral,neutral,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-repl-011-pressure,v2-throughput-repl-011,throughput_pressure,replacement_ablation,pressure,replacement_ablation,replacement_ablation,full_run_all_pairs_authoritative_v2
v2-throughput-revi-001-neutral,v2-throughput-revi-001,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-001-pressure,v2-throughput-revi-001,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-003-neutral,v2-throughput-revi-003,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-003-pressure,v2-throughput-revi-003,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-005-neutral,v2-throughput-revi-005,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-005-pressure,v2-throughput-revi-005,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-007-neutral,v2-throughput-revi-007,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-007-pressure,v2-throughput-revi-007,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-009-neutral,v2-throughput-revi-009,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-009-pressure,v2-throughput-revi-009,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-011-neutral,v2-throughput-revi-011,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-011-pressure,v2-throughput-revi-011,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-sham-001-neutral,v2-throughput-sham-001,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-001-pressure,v2-throughput-sham-001,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-003-neutral,v2-throughput-sham-003,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-003-pressure,v2-throughput-sham-003,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-005-neutral,v2-throughput-sham-005,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-005-pressure,v2-throughput-sham-005,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-007-neutral,v2-throughput-sham-007,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-007-pressure,v2-throughput-sham-007,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-009-neutral,v2-throughput-sham-009,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-009-pressure,v2-throughput-sham-009,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-011-neutral,v2-throughput-sham-011,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-011-pressure,v2-throughput-sham-011,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
